,index,Date,State,Residents.Initiated,Month,Year,Population_Dec2021,Residents.Initiated.Rate,Prioritization?,Date_prioritized,Phase_state,Mono.Initiated.Coverage,Days,Days_since_last
55,3080,2022-05-22,Maine,1310.0,5,2022,1492.0,0.8780160857908847,no,,,,385,7.0
56,3081,2022-05-29,Maine,1268.0,5,2022,1492.0,0.8498659517426274,no,,,,392,7.0
57,3082,2022-06-05,Maine,1272.0,6,2022,1492.0,0.8525469168900804,no,,,,399,7.0
58,3083,2022-06-12,Maine,1276.0,6,2022,1492.0,0.8552278820375335,no,,,,406,7.0
59,3084,2022-06-19,Maine,1281.0,6,2022,1492.0,0.8585790884718498,no,,,,413,7.0
60,3085,2022-06-26,Maine,1281.0,6,2022,1492.0,0.8585790884718498,no,,,,420,7.0
61,3086,2022-07-03,Maine,1265.0,7,2022,1492.0,0.8478552278820375,no,,,,427,7.0
62,3087,2022-07-10,Maine,1270.0,7,2022,1492.0,0.8512064343163539,no,,,,434,7.0
63,3088,2022-07-17,Maine,1268.0,7,2022,1492.0,0.8498659517426274,no,,,,441,7.0
64,3089,2022-07-24,Maine,1271.0,7,2022,1492.0,0.8518766756032171,no,,,,448,7.0
65,3090,2022-07-31,Maine,1267.0,7,2022,1492.0,0.849195710455764,no,,,,455,7.0
66,3091,2022-08-07,Maine,1257.0,8,2022,1492.0,0.8424932975871313,no,,,,462,7.0
67,3092,2022-08-14,Maine,1248.0,8,2022,1492.0,0.8364611260053619,no,,,,469,7.0
68,3093,2022-08-21,Maine,1259.0,8,2022,1492.0,0.8438337801608579,no,,,,476,7.0
69,3094,2022-08-28,Maine,1255.0,8,2022,1492.0,0.8411528150134048,no,,,,483,7.0
70,3095,2022-09-04,Maine,1270.0,9,2022,1492.0,0.8512064343163539,no,,,,490,7.0
71,3096,2022-09-11,Maine,1255.0,9,2022,1492.0,0.8411528150134048,no,,,,497,7.0
72,3097,2022-09-18,Maine,1259.0,9,2022,1492.0,0.8438337801608579,no,,,,504,7.0
73,3098,2022-09-25,Maine,1274.0,9,2022,1492.0,0.853887399463807,no,,,,511,7.0
74,3099,2022-10-02,Maine,1274.0,10,2022,1492.0,0.853887399463807,no,,,,518,7.0
75,3100,2022-10-09,Maine,1268.0,10,2022,1492.0,0.8498659517426274,no,,,,525,7.0
76,3101,2022-10-16,Maine,1227.0,10,2022,1492.0,0.8223860589812333,no,,,,532,7.0
77,3102,2022-10-23,Maine,1223.0,10,2022,1492.0,0.8197050938337802,no,,,,539,7.0
78,3103,2022-10-30,Maine,1223.0,10,2022,1492.0,0.8197050938337802,no,,,,546,7.0
79,3104,2022-11-06,Maine,1237.0,11,2022,1492.0,0.829088471849866,no,,,,553,7.0
80,3105,2022-11-13,Maine,1237.0,11,2022,1492.0,0.829088471849866,no,,,,560,7.0
81,3106,2022-11-20,Maine,1233.0,11,2022,1492.0,0.8264075067024129,no,,,,567,7.0
82,3107,2022-11-27,Maine,1233.0,11,2022,1492.0,0.8264075067024129,no,,,,574,7.0
83,3108,2022-12-04,Maine,1225.0,12,2022,1492.0,0.8210455764075067,no,,,,581,7.0
84,3109,2022-12-11,Maine,1222.0,12,2022,1492.0,0.8190348525469169,no,,,,588,7.0
85,3110,2022-12-18,Maine,1220.0,12,2022,1492.0,0.8176943699731903,no,,,,595,7.0
86,3112,2023-01-01,Maine,1220.0,1,2023,1492.0,0.8176943699731903,no,,,,609,14.0
87,3114,2023-01-15,Maine,1220.0,1,2023,1492.0,0.8176943699731903,no,,,,623,14.0
0,2585,2021-03-14,Kansas,4978.0,3,2021,8328.0,0.5977425552353506,yes,2021-01-01,2,0.5977425552353506,36,
1,2586,2021-03-21,Kansas,5317.0,3,2021,8328.0,0.6384486071085494,yes,2021-01-01,2,0.6384486071085494,43,7.0
2,2587,2021-03-28,Kansas,5803.0,3,2021,8328.0,0.6968059558117194,yes,2021-01-01,2,0.6968059558117194,50,7.0
3,2588,2021-04-04,Kansas,5959.0,4,2021,8328.0,0.715537944284342,yes,2021-01-01,2,0.715537944284342,57,7.0
4,2589,2021-04-11,Kansas,5929.0,4,2021,8328.0,0.7119356388088377,yes,2021-01-01,2,,64,7.0
5,2590,2021-04-18,Kansas,6139.0,4,2021,8328.0,0.7371517771373679,yes,2021-01-01,2,0.7371517771373679,71,7.0
6,2591,2021-04-25,Kansas,6287.0,4,2021,8328.0,0.7549231508165226,yes,2021-01-01,2,0.7549231508165226,78,7.0
7,2592,2021-05-02,Kansas,6344.0,5,2021,8328.0,0.7617675312199808,yes,2021-01-01,2,0.7617675312199808,85,7.0
8,2593,2021-05-09,Kansas,6357.0,5,2021,8328.0,0.763328530259366,yes,2021-01-01,2,0.763328530259366,92,7.0
9,2594,2021-05-16,Kansas,6406.0,5,2021,8328.0,0.7692122958693564,yes,2021-01-01,2,0.7692122958693564,99,7.0
10,2595,2021-05-23,Kansas,6325.0,5,2021,8328.0,0.7594860710854947,yes,2021-01-01,2,,106,7.0
11,2596,2021-05-30,Kansas,6325.0,5,2021,8328.0,0.7594860710854947,yes,2021-01-01,2,,113,7.0
12,2597,2021-06-06,Kansas,6532.0,6,2021,8328.0,0.7843419788664745,yes,2021-01-01,2,0.7843419788664745,120,7.0
13,2598,2021-06-13,Kansas,6577.0,6,2021,8328.0,0.789745437079731,yes,2021-01-01,2,0.789745437079731,127,7.0
14,2599,2021-06-20,Kansas,6618.0,6,2021,8328.0,0.7946685878962536,yes,2021-01-01,2,0.7946685878962536,134,7.0
15,2600,2021-06-27,Kansas,6695.0,6,2021,8328.0,0.8039145052833814,yes,2021-01-01,2,0.8039145052833814,141,7.0
16,2601,2021-07-04,Kansas,6740.0,7,2021,8328.0,0.8093179634966379,yes,2021-01-01,2,0.8093179634966379,148,7.0
17,2602,2021-07-11,Kansas,6801.0,7,2021,8328.0,0.81664265129683,yes,2021-01-01,2,0.81664265129683,155,7.0
18,2603,2021-07-18,Kansas,6840.0,7,2021,8328.0,0.8213256484149856,yes,2021-01-01,2,0.8213256484149856,162,7.0
19,2604,2021-07-25,Kansas,6883.0,7,2021,8328.0,0.8264889529298751,yes,2021-01-01,2,0.8264889529298751,169,7.0
20,2605,2021-08-01,Kansas,6970.0,8,2021,8328.0,0.8369356388088377,yes,2021-01-01,2,0.8369356388088377,176,7.0
21,2606,2021-08-08,Kansas,7058.0,8,2021,8328.0,0.8475024015369836,yes,2021-01-01,2,0.8475024015369836,183,7.0
22,2607,2021-08-15,Kansas,7148.0,8,2021,8328.0,0.8583093179634966,yes,2021-01-01,2,0.8583093179634966,190,7.0
23,2608,2021-08-22,Kansas,7226.0,8,2021,8328.0,0.8676753121998079,yes,2021-01-01,2,0.8676753121998079,197,7.0
24,2609,2021-08-29,Kansas,7265.0,8,2021,8328.0,0.8723583093179635,yes,2021-01-01,2,0.8723583093179635,204,7.0
25,2610,2021-09-05,Kansas,7295.0,9,2021,8328.0,0.8759606147934679,yes,2021-01-01,2,0.8759606147934679,211,7.0
26,2611,2021-09-12,Kansas,7351.0,9,2021,8328.0,0.8826849183477425,yes,2021-01-01,2,0.8826849183477425,218,7.0
27,2612,2021-09-19,Kansas,7394.0,9,2021,8328.0,0.8878482228626321,yes,2021-01-01,2,0.8878482228626321,225,7.0
28,2613,2021-09-26,Kansas,7426.0,9,2021,8328.0,0.8916906820365034,yes,2021-01-01,2,0.8916906820365034,232,7.0
29,2614,2021-10-03,Kansas,7465.0,10,2021,8328.0,0.8963736791546589,yes,2021-01-01,2,0.8963736791546589,239,7.0
30,2615,2021-10-10,Kansas,7488.0,10,2021,8328.0,0.899135446685879,yes,2021-01-01,2,0.899135446685879,246,7.0
31,2616,2021-10-17,Kansas,7511.0,10,2021,8328.0,0.9018972142170989,yes,2021-01-01,2,0.9018972142170989,253,7.0
32,2617,2021-10-24,Kansas,7539.0,10,2021,8328.0,0.9052593659942363,yes,2021-01-01,2,0.9052593659942363,260,7.0
33,2618,2021-10-31,Kansas,7539.0,10,2021,8328.0,0.9052593659942363,yes,2021-01-01,2,0.9052593659942363,267,7.0
34,2619,2021-11-07,Kansas,7565.0,11,2021,8328.0,0.9083813640730067,yes,2021-01-01,2,0.9083813640730067,274,7.0
35,2620,2021-11-14,Kansas,7582.0,11,2021,8328.0,0.9104226705091258,yes,2021-01-01,2,0.9104226705091258,281,7.0
36,2621,2021-11-21,Kansas,7582.0,11,2021,8328.0,0.9104226705091258,yes,2021-01-01,2,0.9104226705091258,288,7.0
37,2622,2021-11-28,Kansas,7618.0,11,2021,8328.0,0.914745437079731,yes,2021-01-01,2,0.914745437079731,295,7.0
38,2623,2021-12-05,Kansas,7641.0,12,2021,8328.0,0.917507204610951,yes,2021-01-01,2,0.917507204610951,302,7.0
39,2624,2021-12-12,Kansas,7655.0,12,2021,8328.0,0.9191882804995197,yes,2021-01-01,2,0.9191882804995197,309,7.0
40,2625,2021-12-19,Kansas,7671.0,12,2021,8328.0,0.9211095100864554,yes,2021-01-01,2,0.9211095100864554,316,7.0
41,2626,2021-12-26,Kansas,7671.0,12,2021,8328.0,0.9211095100864554,yes,2021-01-01,2,0.9211095100864554,323,7.0
42,2627,2022-01-02,Kansas,7707.0,1,2022,8328.0,0.9254322766570605,yes,2021-01-01,2,0.9254322766570605,330,7.0
43,2628,2022-01-09,Kansas,7707.0,1,2022,8328.0,0.9254322766570605,yes,2021-01-01,2,0.9254322766570605,337,7.0
44,2629,2022-01-16,Kansas,7726.0,1,2022,8328.0,0.9277137367915466,yes,2021-01-01,2,0.9277137367915466,344,7.0
45,2630,2022-01-23,Kansas,7733.0,1,2022,8328.0,0.928554274735831,yes,2021-01-01,2,0.928554274735831,351,7.0
46,2631,2022-01-30,Kansas,7757.0,1,2022,8328.0,0.9314361191162344,yes,2021-01-01,2,0.9314361191162344,358,7.0
47,2632,2022-02-06,Kansas,7757.0,2,2022,8328.0,0.9314361191162344,yes,2021-01-01,2,0.9314361191162344,365,7.0
48,2633,2022-02-13,Kansas,7837.0,2,2022,8328.0,0.9410422670509125,yes,2021-01-01,2,0.9410422670509125,372,7.0
49,2634,2022-02-20,Kansas,7844.0,2,2022,8328.0,0.9418828049951969,yes,2021-01-01,2,0.9418828049951969,379,7.0
50,2635,2022-02-27,Kansas,7873.0,2,2022,8328.0,0.9453650336215178,yes,2021-01-01,2,0.9453650336215178,386,7.0
51,2636,2022-03-06,Kansas,7923.0,3,2022,8328.0,0.9513688760806917,yes,2021-01-01,2,0.9513688760806917,393,7.0
52,2637,2022-03-13,Kansas,7933.0,3,2022,8328.0,0.9525696445725265,yes,2021-01-01,2,0.9525696445725265,400,7.0
53,2638,2022-03-20,Kansas,7937.0,3,2022,8328.0,0.9530499519692603,yes,2021-01-01,2,0.9530499519692603,407,7.0
54,2639,2022-03-27,Kansas,7951.0,3,2022,8328.0,0.954731027857829,yes,2021-01-01,2,0.954731027857829,414,7.0
55,2640,2022-04-03,Kansas,7964.0,4,2022,8328.0,0.9562920268972143,yes,2021-01-01,2,0.9562920268972143,421,7.0
56,2641,2022-04-10,Kansas,7972.0,4,2022,8328.0,0.957252641690682,yes,2021-01-01,2,0.957252641690682,428,7.0
57,2642,2022-04-17,Kansas,7979.0,4,2022,8328.0,0.9580931796349664,yes,2021-01-01,2,0.9580931796349664,435,7.0
58,2643,2022-04-24,Kansas,7985.0,4,2022,8328.0,0.9588136407300673,yes,2021-01-01,2,0.9588136407300673,442,7.0
59,2644,2022-05-01,Kansas,8004.0,5,2022,8328.0,0.9610951008645533,yes,2021-01-01,2,0.9610951008645533,449,7.0
60,2645,2022-05-08,Kansas,8049.0,5,2022,8328.0,0.9664985590778098,yes,2021-01-01,2,0.9664985590778098,456,7.0
61,2646,2022-05-15,Kansas,8057.0,5,2022,8328.0,0.9674591738712777,yes,2021-01-01,2,0.9674591738712777,463,7.0
62,2647,2022-05-22,Kansas,8057.0,5,2022,8328.0,0.9674591738712777,yes,2021-01-01,2,0.9674591738712777,470,7.0
63,2648,2022-05-29,Kansas,8078.0,5,2022,8328.0,0.9699807877041307,yes,2021-01-01,2,0.9699807877041307,477,7.0
64,2649,2022-06-05,Kansas,8078.0,6,2022,8328.0,0.9699807877041307,yes,2021-01-01,2,0.9699807877041307,484,7.0
65,2650,2022-06-12,Kansas,8084.0,6,2022,8328.0,0.9707012487992315,yes,2021-01-01,2,0.9707012487992315,491,7.0
66,2652,2022-06-26,Kansas,8100.0,6,2022,8328.0,0.9726224783861671,yes,2021-01-01,2,0.9726224783861671,505,14.0
67,2653,2022-07-03,Kansas,8119.0,7,2022,8328.0,0.9749039385206533,yes,2021-01-01,2,0.9749039385206533,512,7.0
68,2654,2022-07-10,Kansas,8128.0,7,2022,8328.0,0.9759846301633045,yes,2021-01-01,2,0.9759846301633045,519,7.0
69,2655,2022-07-17,Kansas,8148.0,7,2022,8328.0,0.978386167146974,yes,2021-01-01,2,0.978386167146974,526,7.0
70,2656,2022-07-24,Kansas,8148.0,7,2022,8328.0,0.978386167146974,yes,2021-01-01,2,0.978386167146974,533,7.0
71,2657,2022-07-31,Kansas,8148.0,7,2022,8328.0,0.978386167146974,yes,2021-01-01,2,0.978386167146974,540,7.0
72,2658,2022-08-07,Kansas,8181.0,8,2022,8328.0,0.9823487031700289,yes,2021-01-01,2,0.9823487031700289,547,7.0
73,2659,2022-08-14,Kansas,8181.0,8,2022,8328.0,0.9823487031700289,yes,2021-01-01,2,0.9823487031700289,554,7.0
74,2660,2022-08-21,Kansas,8181.0,8,2022,8328.0,0.9823487031700289,yes,2021-01-01,2,0.9823487031700289,561,7.0
75,2661,2022-08-28,Kansas,8201.0,8,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,568,7.0
76,2662,2022-09-04,Kansas,8201.0,9,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,575,7.0
77,2663,2022-09-11,Kansas,8201.0,9,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,582,7.0
78,2664,2022-09-18,Kansas,8201.0,9,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,589,7.0
79,2665,2022-09-25,Kansas,8201.0,9,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,596,7.0
80,2666,2022-10-02,Kansas,8201.0,10,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,603,7.0
81,2667,2022-10-09,Kansas,8201.0,10,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,610,7.0
82,2668,2022-10-16,Kansas,8201.0,10,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,617,7.0
83,2669,2022-10-23,Kansas,8201.0,10,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,624,7.0
84,2670,2022-10-30,Kansas,8201.0,10,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,631,7.0
85,2671,2022-11-06,Kansas,8201.0,11,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,638,7.0
86,2672,2022-11-13,Kansas,8201.0,11,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,645,7.0
87,2673,2022-11-20,Kansas,8201.0,11,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,652,7.0
88,2674,2022-11-27,Kansas,8201.0,11,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,659,7.0
89,2675,2022-12-04,Kansas,8201.0,12,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,666,7.0
90,2676,2022-12-11,Kansas,8201.0,12,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,673,7.0
91,2677,2022-12-18,Kansas,8201.0,12,2022,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,680,7.0
92,2679,2023-01-01,Kansas,8201.0,1,2023,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,694,14.0
93,2680,2023-01-08,Kansas,8201.0,1,2023,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,701,7.0
94,2681,2023-01-15,Kansas,8201.0,1,2023,8328.0,0.9847502401536984,yes,2021-01-01,2,0.9847502401536984,708,7.0
0,2032,2021-02-28,Idaho,208.0,2,2021,8226.0,0.025285679552637975,yes,2021-03-01,1C,0.025285679552637975,0,
1,2033,2021-03-07,Idaho,221.0,3,2021,8226.0,0.02686603452467785,yes,2021-03-01,1C,0.02686603452467785,7,7.0
2,2034,2021-03-14,Idaho,239.0,3,2021,8226.0,0.029054218332117677,yes,2021-03-01,1C,0.029054218332117677,14,7.0
3,2035,2021-03-21,Idaho,472.0,3,2021,8226.0,0.05737904206175541,yes,2021-03-01,1C,0.05737904206175541,21,7.0
4,2036,2021-03-28,Idaho,529.0,3,2021,8226.0,0.06430829078531486,yes,2021-03-01,1C,0.06430829078531486,28,7.0
5,2037,2021-04-04,Idaho,707.0,4,2021,8226.0,0.08594699732555312,yes,2021-03-01,1C,0.08594699732555312,35,7.0
6,2038,2021-04-11,Idaho,1361.0,4,2021,8226.0,0.16545100899586676,yes,2021-03-01,1C,0.16545100899586676,42,7.0
7,2039,2021-04-18,Idaho,1593.0,4,2021,8226.0,0.1936542669584245,yes,2021-03-01,1C,0.1936542669584245,49,7.0
8,2040,2021-04-25,Idaho,2238.0,4,2021,8226.0,0.27206418672501825,yes,2021-03-01,1C,0.27206418672501825,56,7.0
9,2041,2021-05-02,Idaho,2439.0,5,2021,8226.0,0.2964989059080963,yes,2021-03-01,1C,0.2964989059080963,63,7.0
10,2042,2021-05-09,Idaho,2613.0,5,2021,8226.0,0.3176513493800146,yes,2021-03-01,1C,0.3176513493800146,70,7.0
11,2043,2021-05-16,Idaho,2968.0,5,2021,8226.0,0.36080719669341116,yes,2021-03-01,1C,0.36080719669341116,77,7.0
12,2044,2021-05-23,Idaho,3029.0,5,2021,8226.0,0.36822270848529054,yes,2021-03-01,1C,0.36822270848529054,84,7.0
13,2045,2021-05-30,Idaho,3353.0,5,2021,8226.0,0.4076100170192074,yes,2021-03-01,1C,0.4076100170192074,91,7.0
14,2046,2021-06-06,Idaho,4195.0,6,2021,8226.0,0.5099683929005592,yes,2021-03-01,1C,0.5099683929005592,98,7.0
15,2047,2021-06-13,Idaho,5370.0,6,2021,8226.0,0.6528081692195478,yes,2021-03-01,1C,0.6528081692195478,105,7.0
16,2048,2021-06-20,Idaho,5674.0,6,2021,8226.0,0.6897641624118648,yes,2021-03-01,1C,0.6897641624118648,112,7.0
17,2049,2021-06-27,Idaho,5868.0,6,2021,8226.0,0.7133479212253829,yes,2021-03-01,1C,0.7133479212253829,119,7.0
18,2050,2021-07-04,Idaho,5868.0,7,2021,8226.0,0.7133479212253829,yes,2021-03-01,1C,0.7133479212253829,126,7.0
19,2051,2021-07-11,Idaho,5993.0,7,2021,8226.0,0.7285436421103817,yes,2021-03-01,1C,0.7285436421103817,133,7.0
20,2052,2021-07-18,Idaho,6024.0,7,2021,8226.0,0.7323121808898614,yes,2021-03-01,1C,0.7323121808898614,140,7.0
21,2053,2021-07-25,Idaho,6024.0,7,2021,8226.0,0.7323121808898614,yes,2021-03-01,1C,0.7323121808898614,147,7.0
22,2054,2021-08-01,Idaho,6024.0,8,2021,8226.0,0.7323121808898614,yes,2021-03-01,1C,0.7323121808898614,154,7.0
23,2055,2021-08-08,Idaho,6024.0,8,2021,8226.0,0.7323121808898614,yes,2021-03-01,1C,0.7323121808898614,161,7.0
24,2056,2021-08-15,Idaho,6024.0,8,2021,8226.0,0.7323121808898614,yes,2021-03-01,1C,0.7323121808898614,168,7.0
25,2057,2021-08-22,Idaho,6234.0,8,2021,8226.0,0.7578409919766593,yes,2021-03-01,1C,0.7578409919766593,175,7.0
26,2058,2021-08-29,Idaho,6362.0,8,2021,8226.0,0.7734014101628981,yes,2021-03-01,1C,0.7734014101628981,182,7.0
27,2059,2021-09-05,Idaho,6362.0,9,2021,8226.0,0.7734014101628981,yes,2021-03-01,1C,0.7734014101628981,189,7.0
28,2060,2021-09-12,Idaho,6403.0,9,2021,8226.0,0.7783856066131777,yes,2021-03-01,1C,0.7783856066131777,196,7.0
29,2061,2021-09-19,Idaho,6403.0,9,2021,8226.0,0.7783856066131777,yes,2021-03-01,1C,0.7783856066131777,203,7.0
30,2062,2021-09-26,Idaho,6533.0,9,2021,8226.0,0.7941891563335765,yes,2021-03-01,1C,0.7941891563335765,210,7.0
31,2063,2021-10-03,Idaho,6533.0,10,2021,8226.0,0.7941891563335765,yes,2021-03-01,1C,0.7941891563335765,217,7.0
32,2064,2021-10-10,Idaho,6533.0,10,2021,8226.0,0.7941891563335765,yes,2021-03-01,1C,0.7941891563335765,224,7.0
33,2065,2021-10-17,Idaho,6558.0,10,2021,8226.0,0.7972283005105762,yes,2021-03-01,1C,0.7972283005105762,231,7.0
34,2066,2021-10-24,Idaho,6580.0,10,2021,8226.0,0.799902747386336,yes,2021-03-01,1C,0.799902747386336,238,7.0
35,2067,2021-10-31,Idaho,6580.0,10,2021,8226.0,0.799902747386336,yes,2021-03-01,1C,0.799902747386336,245,7.0
36,2068,2021-11-07,Idaho,6580.0,11,2021,8226.0,0.799902747386336,yes,2021-03-01,1C,0.799902747386336,252,7.0
37,2069,2021-11-14,Idaho,6686.0,11,2021,8226.0,0.812788718696815,yes,2021-03-01,1C,0.812788718696815,259,7.0
38,2070,2021-11-21,Idaho,6686.0,11,2021,8226.0,0.812788718696815,yes,2021-03-01,1C,0.812788718696815,266,7.0
39,2071,2021-11-28,Idaho,6695.0,11,2021,8226.0,0.8138828106005349,yes,2021-03-01,1C,0.8138828106005349,273,7.0
40,2072,2021-12-05,Idaho,6695.0,12,2021,8226.0,0.8138828106005349,yes,2021-03-01,1C,0.8138828106005349,280,7.0
41,2073,2021-12-12,Idaho,6695.0,12,2021,8226.0,0.8138828106005349,yes,2021-03-01,1C,0.8138828106005349,287,7.0
42,2074,2021-12-19,Idaho,6844.0,12,2021,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,294,7.0
43,2075,2021-12-26,Idaho,6844.0,12,2021,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,301,7.0
44,2076,2022-01-02,Idaho,6844.0,1,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,308,7.0
45,2077,2022-01-09,Idaho,6844.0,1,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,315,7.0
46,2078,2022-01-16,Idaho,6844.0,1,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,322,7.0
47,2079,2022-01-23,Idaho,6844.0,1,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,329,7.0
48,2080,2022-01-30,Idaho,6844.0,1,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,336,7.0
49,2081,2022-02-06,Idaho,6844.0,2,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,343,7.0
50,2082,2022-02-13,Idaho,6844.0,2,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,350,7.0
51,2083,2022-02-20,Idaho,6844.0,2,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,357,7.0
52,2084,2022-02-27,Idaho,6844.0,2,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,364,7.0
53,2085,2022-03-06,Idaho,6844.0,3,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,371,7.0
54,2086,2022-03-13,Idaho,6844.0,3,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,378,7.0
55,2087,2022-03-20,Idaho,6844.0,3,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,385,7.0
56,2088,2022-03-27,Idaho,6844.0,3,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,392,7.0
57,2089,2022-04-03,Idaho,6844.0,4,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,399,7.0
58,2090,2022-04-10,Idaho,6844.0,4,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,406,7.0
59,2091,2022-04-17,Idaho,6844.0,4,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,413,7.0
60,2092,2022-04-24,Idaho,6844.0,4,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,420,7.0
61,2093,2022-05-01,Idaho,6844.0,5,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,427,7.0
62,2094,2022-05-08,Idaho,6844.0,5,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,434,7.0
63,2095,2022-05-15,Idaho,6844.0,5,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,441,7.0
64,2096,2022-05-22,Idaho,6844.0,5,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,448,7.0
65,2097,2022-05-29,Idaho,6844.0,5,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,455,7.0
66,2098,2022-06-05,Idaho,6844.0,6,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,462,7.0
67,2099,2022-06-12,Idaho,6844.0,6,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,469,7.0
68,2100,2022-06-19,Idaho,6844.0,6,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,476,7.0
69,2101,2022-06-26,Idaho,6844.0,6,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,483,7.0
70,2102,2022-07-03,Idaho,6844.0,7,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,490,7.0
71,2103,2022-07-10,Idaho,6844.0,7,2022,8226.0,0.8319961098954535,yes,2021-03-01,1C,0.8319961098954535,497,7.0
0,1652,2021-04-18,Georgia,6323.0,4,2021,46532.0,0.13588498237771857,no,,,0.13588498237771857,0,
1,1653,2021-04-25,Georgia,11683.0,4,2021,46532.0,0.251074529356142,no,,,0.251074529356142,7,7.0
2,1654,2021-05-02,Georgia,16361.0,5,2021,46532.0,0.35160749591678847,no,,,0.35160749591678847,14,7.0
3,1655,2021-05-09,Georgia,21901.0,5,2021,46532.0,0.4706653485773231,no,,,0.4706653485773231,21,7.0
4,1656,2021-05-16,Georgia,22681.0,5,2021,46532.0,0.4874280065331385,no,,,0.4874280065331385,28,7.0
5,1657,2021-05-23,Georgia,24139.0,5,2021,46532.0,0.5187612825582395,no,,,0.5187612825582395,35,7.0
6,1658,2021-05-30,Georgia,25364.0,5,2021,46532.0,0.5450872517837188,no,,,0.5450872517837188,42,7.0
7,1659,2021-06-06,Georgia,25957.0,6,2021,46532.0,0.557831169947563,no,,,0.557831169947563,49,7.0
8,1660,2021-06-13,Georgia,26569.0,6,2021,46532.0,0.5709834092667412,no,,,0.5709834092667412,56,7.0
9,1661,2021-06-20,Georgia,27743.0,6,2021,46532.0,0.5962133585489555,no,,,0.5962133585489555,63,7.0
10,1662,2021-06-27,Georgia,28423.0,6,2021,46532.0,0.6108269577924869,no,,,0.6108269577924869,70,7.0
11,1663,2021-07-04,Georgia,28963.0,7,2021,46532.0,0.6224318748388206,no,,,0.6224318748388206,77,7.0
